CHR	CHUNK	TSNP	FROM	TO
11	95	66253383	66252759	67135580
11	96	67136418	67135648	67724778
11	97	67726415	67724785	68429563
11	98	68429687	68429619	69079284
11	99	69079707	69079352	69812560
11	100	69812657	69812618	70449952
11	101	70450215	70450032	71076126
11	102	71076905	71076169	71608957
11	103	71610693	71609260	72341917
11	104	72342310	72341973	73160305
11	105	73160382	73160308	73892340
11	106	73894039	73892423	74644592
11	107	74645032	74644671	75398833
11	108	75399677	75398836	76117161
11	109	76117191	76117191	76830732
11	110	76831359	76830767	77591093
11	111	77592196	77591347	78258614
11	112	78260161	78258651	78900992
11	113	78902556	78901066	79526499
11	114	79526602	79526549	80147024
11	115	80147160	80147160	80781995
11	116	80782243	80782037	81364032
11	117	81364629	81364043	81983715
11	118	81983975	81983828	82658340
11	119	82659498	82658599	83363499
11	120	83369346	83363525	84012465
11	121	84012658	84012466	84720187
11	122	84720567	84720278	85435001
11	123	85435730	85435142	86135723
11	124	86136231	86135726	86787498
11	125	86787595	86787553	87389129
11	126	87389266	87389152	88031292
11	127	88032224	88031370	88653706
11	128	88654192	88654065	89348285
11	129	89348331	89348331	90302672
11	130	90302726	90302684	90942339
11	131	90943135	90942342	91546897
11	132	91547023	91547023	92217237
11	133	92218482	92217257	92942294
11	134	92942386	92942310	93655381
11	135	93656225	93655460	94308892
11	136	94309446	94308895	95016461
11	137	95016478	95016478	95718233
11	138	95719056	95718239	96545081
11	139	96548221	96545303	97136868
11	140	97137260	97137027	97818632
11	141	97818723	97818723	98434227
11	142	98435229	98434347	99010176
11	143	99010286	99010259	99585361
11	144	99585558	99585393	100150986
11	145	100153685	100151061	100820188
11	146	100820189	100820189	101458898
11	147	101459287	101458914	102138154
11	148	102138903	102138255	102777054
11	149	102777303	102777064	103448502
11	150	103448723	103448512	104110693
11	151	104110750	104110746	104812552
11	152	104812861	104812583	105530825
11	153	105531488	105530897	106318653
11	154	106318654	106318654	107059298
11	155	107059702	107059444	107720941
11	156	107721506	107720954	108458323
11	157	108458352	108458336	109165196
11	158	109166910	109165250	109863960
11	159	109864038	109864038	110565181
11	160	110565278	110565207	111255402
11	161	111256668	111255811	112073794
11	162	112075085	112073998	112740835
11	163	112741873	112740837	113436310
11	164	113436487	113436402	114134477
11	165	114134787	114134520	114816969
11	166	114818174	114817008	115552037
11	167	115552244	115552073	116237283
11	168	116237696	116237385	116881561
11	169	116881645	116881593	117555681
11	170	117555727	117555727	118199689
11	171	118200201	118199719	118946383
11	172	118947154	118946434	119645835
11	173	119646732	119645981	120324389
11	174	120325548	120324426	121008288
11	175	121009379	121008291	121724199
11	176	121725106	121724354	122451473
11	177	122451587	122451521	123105243
11	178	123106025	123105309	123744110
11	179	123744252	123744153	124366636
11	180	124369003	124366694	125078265
11	181	125078396	125078278	125813984
11	182	125814052	125814023	126463498
11	183	126463502	126463502	127123799
11	184	127124975	127123823	127817273
11	185	127817698	127817436	128523177
11	186	128523519	128523250	129244287
11	187	129244620	129244606	129893033
11	188	129893142	129893077	130531324
11	189	130532260	130531374	131150793
11	190	131151194	131150838	131729642
11	191	131731244	131729753	132348120
11	192	132348398	132348155	132963138
11	193	132963191	132963159	133591340
11	194	133591344	133591343	134266965
11	195	134267092	134267004	134810187
11	196	134810281	134810207	134946451
12	1	75337	60219	745874
12	2	746208	745909	1450525
12	3	1450751	1450541	2048675
12	4	2049449	2048706	2711713
12	5	2713343	2711741	3321286
12	6	3321378	3321378	3974227
12	7	3974648	3974269	4643336
12	8	4644879	4643377	5296755
12	9	5297959	5296787	5971876
12	10	5972088	5971879	6564139
12	11	6564210	6564185	7306487
12	12	7306781	7306488	7990718
12	13	7990994	7990735	8614238
12	14	8614506	8614271	9303296
12	15	9303349	9303349	10034289
12	16	10034513	10034311	10681543
12	17	10681725	10681725	11329119
12	18	11329249	11329249	11964351
12	19	11964768	11964359	12609565
12	20	12609938	12609569	13323055
12	21	13324054	13323082	13978102
12	22	13978620	13978145	14653668
12	23	14653867	14653696	15366681
12	24	15366930	15366684	16122722
12	25	16122871	16122743	16881345
12	26	16881575	16881413	17689637
12	27	17690129	17689667	18307107
12	28	18307287	18307111	18991576
12	29	18995025	18991733	19658331
12	30	19658860	19658358	20295080
12	31	20295105	20295105	20959848
12	32	20959910	20959862	21554377
12	33	21554570	21554417	22260505
12	34	22260666	22260553	23036809
12	35	23037181	23036823	23750472
12	36	23751364	23750582	24460634
12	37	24461638	24460661	25125221
12	38	25125429	25125252	25778841
12	39	25779922	25778910	26437018
12	40	26437351	26437167	27138901
12	41	27138951	27138914	27836754
12	42	27837674	27836783	28596519
12	43	28596559	28596535	29270575
12	44	29270585	29270585	29931669
12	45	29931784	29931784	30493871
12	46	30494138	30493965	31128593
12	47	31128606	31128598	31834828
12	48	31836514	31834848	32454285
12	49	32454353	32454319	33130727
12	50	33130836	33130824	33783086
12	51	33783283	33783215	34420690
12	52	34423617	34420730	34796322
12	53	34796506	34796434	38260496
12	54	38260892	38260604	38680254
12	55	38680938	38680277	39331326
12	56	39331847	39331415	40025853
12	57	40027907	40026023	40776362
12	58	40776457	40776406	41428602
12	59	41430482	41428614	42074749
12	60	42075228	42074807	42752098
12	61	42753881	42752185	43436232
12	62	43436248	43436248	44148460
12	63	44151022	44148486	44876018
12	64	44876826	44876082	45556364
12	65	45556659	45556383	46325609
12	66	46326148	46325929	47042665
12	67	47042721	47042721	47720028
12	68	47721377	47720166	48355856
12	69	48356057	48355878	49070238
12	70	49070469	49070376	49909762
12	71	49909979	49909979	50715285
12	72	50716452	50715338	51544569
12	73	51545511	51544612	52334709
12	74	52334814	52334724	52954536
12	75	52954624	52954624	53565457
12	76	53567038	53565509	54372633
12	77	54374821	54372706	55173378
12	78	55173383	55173383	55784152
12	79	55785441	55784200	56488321
12	80	56488735	56488324	57306789
12	81	57307045	57306806	58141762
12	82	58142854	58141787	58888435
12	83	58888584	58888515	59579072
12	84	59579288	59579121	60313652
12	85	60314254	60313864	61037221
12	86	61037610	61037348	61669416
12	87	61669891	61669504	62335427
12	88	62335490	62335452	63090805
12	89	63090930	63090906	63759682
12	90	63760389	63759847	64508184
12	91	64508258	64508258	65325598
12	92	65325980	65325665	66129837
12	93	66130919	66129856	66883239
12	94	66883508	66883266	67572580
12	95	67573013	67572639	68305729
12	96	68306822	68305740	68994949
12	97	68995209	68994995	69716012
12	98	69716177	69716042	70427620
12	99	70427696	70427696	71148763
12	100	71149050	71148791	71881060
12	101	71881530	71881235	72627615
12	102	72627852	72627852	73353269
12	103	73353568	73353292	74062528
12	104	74063074	74062638	74820792
12	105	74821862	74820891	75495059
12	106	75496463	75495089	76219776
12	107	76220618	76219827	76941865
12	108	76942008	76941913	77669774
12	109	77670435	77669860	78337847
12	110	78337936	78337866	79015068
12	111	79015174	79015174	79773306
12	112	79775248	79773378	80583999
12	113	80584333	80584055	81334738
12	114	81335152	81334969	82100423
12	115	82100688	82100615	82821423
12	116	82821584	82821509	83522466
12	117	83522613	83522481	84151330
12	118	84151472	84151472	84823122
12	119	84823280	84823127	85551604
12	120	85551659	85551612	86316461
12	121	86316462	86316462	87071217
12	122	87071781	87071380	87791816
12	123	87792110	87791909	88555668
12	124	88556190	88556102	89436416
12	125	89436933	89436490	90248872
12	126	90249742	90248877	91039335
12	127	91039805	91039519	91768162
12	128	91768216	91768216	92502822
12	129	92503433	92502879	93205277
12	130	93205644	93205278	93927526
12	131	93927746	93927559	94594250
12	132	94594382	94594294	95244123
12	133	95244852	95244140	95931916
12	134	95932481	95931927	96617887
12	135	96617906	96617906	97355085
12	136	97355661	97355103	98035719
12	137	98036623	98035749	98722314
12	138	98722392	98722360	99485913
12	139	99486038	99485940	100198466
12	140	100198774	100198490	100950038
12	141	100950249	100950063	101649526
12	142	101650162	101649560	102330459
12	143	102330591	102330486	103120447
12	144	103120526	103120526	103834900
12	145	103835201	103835036	104524044
12	146	104524591	104524232	105213440
12	147	105213868	105213520	105911708
12	148	105911931	105911931	106571019
12	149	106571790	106571039	107333447
12	150	107333672	107333524	108047939
12	151	108048072	108047946	108693724
12	152	108694757	108693725	109451475
12	153	109451931	109451629	110150696
12	154	110151644	110150760	111027098
12	155	111027361	111027361	111862575
12	156	111864684	111862586	112917667
12	157	112918252	112917825	113682386
12	158	113683117	113682470	114364141
12	159	114364448	114364179	114971478
12	160	114971650	114971554	115592185
12	161	115592728	115592232	116222339
12	162	116222558	116222515	116978931
12	163	116979172	116978964	117648011
12	164	117648021	117648021	118293220
12	165	118295924	118293221	119028433
12	166	119028464	119028464	119680859
12	167	119680991	119680887	120413964
12	168	120414174	120414026	121163518
12	169	121167039	121163523	121828763
12	170	121828770	121828770	122618131
12	171	122618966	122618244	123359388
12	172	123360151	123359449	124171472
12	173	124171658	124171486	124835208
12	174	124835352	124835209	125439319
12	175	125439584	125439566	126069856
12	176	126069934	126069934	126666621
12	177	126667641	126666649	127243693
12	178	127243878	127243878	127822325
12	179	127822457	127822354	128423079
12	180	128423172	128423096	128957996
12	181	128958305	128958039	129505174
12	182	129505345	129505198	130064652
12	183	130064778	130064684	130639154
12	184	130639334	130639187	131213770
12	185	131214108	131213852	131800716
12	186	131800789	131800789	132426445
12	187	132428855	132426489	133126430
12	188	133126692	133126495	133841490
13	1	19020095	19020095	19670546
13	2	19670712	19670656	20269768
13	3	20270158	20269796	20947536
13	4	20947872	20947551	21604596
13	5	21604746	21604645	22274762
13	6	22275127	22274768	22882837
13	7	22882871	22882871	23507137
13	8	23507175	23507175	24072309
13	9	24072352	24072352	24666177
13	10	24666346	24666244	25240192
13	11	25240465	25240203	25903535
13	12	25904797	25903675	26535016
13	13	26535517	26535052	27158635
13	14	27159233	27158814	27779682
13	15	27780047	27779732	28420667
13	16	28421253	28420675	29107945
13	17	29108307	29107972	29769929
13	18	29770235	29769939	30408738
13	19	30409467	30408824	31043451
13	20	31043475	31043475	31700651
13	21	31700923	31700809	32333584
13	22	32334093	32334093	33076063
13	23	33078742	33076103	33739190
13	24	33739427	33739247	34395562
13	25	34395900	34395614	35082383
13	26	35083422	35082471	35837910
13	27	35838747	35838256	36555310
13	28	36556327	36555365	37296315
13	29	37297252	37296440	38026007
13	30	38026447	38026090	38692607
13	31	38692820	38692625	39366887
13	32	39366909	39366909	39982201
13	33	39982249	39982249	40659184
13	34	40659637	40659317	41367223
13	35	41368202	41367296	42095185
13	36	42095211	42095211	42841176
13	37	42841305	42841225	43499927
13	38	43501204	43499951	44211990
13	39	44212127	44212046	44969108
13	40	44969592	44969139	45743260
13	41	45743738	45743270	46442807
13	42	46443060	46442877	47134066
13	43	47134074	47134074	47856021
13	44	47856078	47856078	48522532
13	45	48522598	48522561	49249939
13	46	49250231	49250081	49993292
13	47	49993384	49993323	50809604
13	48	50809938	50809614	51585030
13	49	51585069	51585069	52390989
13	50	52391341	52391051	53247390
13	51	53249322	53247453	53959311
13	52	53959344	53959344	54727877
13	53	54728275	54727941	55482119
13	54	55482657	55482187	56208216
13	55	56208548	56208222	56994835
13	56	56995394	56994914	57887979
13	57	57888118	57888118	58726162
13	58	58726797	58726202	59517797
13	59	59518271	59518101	60221054
13	60	60221265	60221181	61032645
13	61	61032792	61032727	61683230
13	62	61683600	61683432	62330971
13	63	62331512	62330980	62977153
13	64	62977217	62977180	63722107
13	65	63722540	63722115	64408526
13	66	64408784	64408725	65058920
13	67	65059023	65058952	65777783
13	68	65779354	65778082	66484997
13	69	66485395	66485043	67208359
13	70	67210049	67208423	67976890
13	71	67978222	67976933	68657709
13	72	68659816	68657763	69358176
13	73	69358435	69358224	70003368
13	74	70003705	70003551	70648876
13	75	70649117	70648992	71268178
13	76	71268620	71268315	71922909
13	77	71923855	71922966	72661973
13	78	72662119	72662001	73324927
13	79	73325142	73324983	74016977
13	80	74017461	74016990	74724516
13	81	74725052	74724549	75377006
13	82	75377561	75377055	76067994
13	83	76068181	76068043	76725501
13	84	76725534	76725534	77381657
13	85	77382270	77381658	78140047
13	86	78141289	78140077	78840983
13	87	78841631	78841012	79512394
13	88	79513047	79512495	80220286
13	89	80222402	80220460	81017987
13	90	81018067	81018001	81737300
13	91	81738613	81737338	82437254
13	92	82437313	82437313	83194594
13	93	83195579	83194695	83829822
13	94	83829973	83829973	84495027
13	95	84495230	84495034	85205296
13	96	85205993	85205317	85832240
13	97	85832248	85832246	86510953
13	98	86511548	86510956	87343955
13	99	87343980	87343980	88074053
13	100	88074298	88074094	88772605
13	101	88772772	88772631	89494929
13	102	89496290	89495441	90228389
13	103	90228775	90228580	90842002
13	104	90842611	90842133	91546389
13	105	91546413	91546405	92200611
13	106	92200887	92200624	92879309
13	107	92879531	92879417	93570138
13	108	93570542	93570159	94234670
13	109	94234719	94234713	94935359
13	110	94936119	94935445	95615772
13	111	95615775	95615775	96257253
13	112	96258386	96257268	97046100
13	113	97046258	97046191	97782467
13	114	97782945	97782632	98525172
13	115	98525695	98525234	99127049
13	116	99127052	99127052	99772220
13	117	99772251	99772251	100477093
13	118	100477134	100477094	101207079
13	119	101208580	101207121	101856239
13	120	101857022	101856243	102540498
13	121	102541192	102540588	103226162
13	122	103226335	103226189	103878540
13	123	103878562	103878562	104481374
13	124	104481496	104481427	105076332
13	125	105077122	105076361	105695143
13	126	105695503	105695241	106270847
13	127	106271704	106270913	106880309
13	128	106880864	106880382	107520644
13	129	107520766	107520653	108180629
13	130	108180763	108180669	108808877
13	131	108809285	108808934	109416601
13	132	109416603	109416603	110038506
13	133	110038590	110038558	110656624
13	134	110657790	110656625	111220573
13	135	111220842	111220616	111846435
13	136	111846609	111846439	112532556
13	137	112533080	112532595	113147073
13	138	113147647	113147081	113730047
13	139	113730600	113730156	114317335
13	140	114317351	114317339	115086207
13	141	115086637	115086214	115109852
14	1	19000060	19000059	20585203
14	2	20586042	20585267	21161445
14	3	21162053	21161484	21772067
14	4	21772147	21772103	22392774
14	5	22392807	22392807	22956773
14	6	22956917	22956820	23623628
14	7	23623827	23623650	24274091
14	8	24274131	24274131	24942804
14	9	24942858	24942858	25622200
14	10	25622233	25622233	26250870
14	11	26250974	26250909	26974728
14	12	26975521	26974988	27754093
14	13	27756584	27754094	28481542
14	14	28482162	28481636	29123513
14	15	29125021	29123578	29931106
14	16	29931291	29931140	30636810
14	17	30637340	30636863	31392116
14	18	31392606	31392200	32115013
14	19	32115400	32115108	32802052
14	20	32802294	32802111	33455295
14	21	33455555	33455470	34101744
14	22	34102232	34101755	34733301
14	23	34733456	34733346	35440725
14	24	35440796	35440796	36212224
14	25	36213577	36212230	36967114
14	26	36969462	36967301	37681785
14	27	37682278	37681793	38483918
14	28	38486187	38483951	39198736
14	29	39199155	39198769	39895770
14	30	39896167	39895870	40584765
14	31	40584880	40584796	41196295
14	32	41196893	41196315	41847931
14	33	41848451	41847991	42541636
14	34	42542317	42541709	43173375
14	35	43173574	43173387	43805294
14	36	43805397	43805319	44457970
14	37	44458026	44457971	45118602
14	38	45118709	45118659	45909347
14	39	45910695	45909403	46571861
14	40	46571884	46571884	47227117
14	41	47229012	47227285	47936350
14	42	47936883	47936423	48586389
14	43	48586393	48586390	49221169
14	44	49221239	49221226	49869752
14	45	49870029	49869876	50580386
14	46	50580485	50580435	51281880
14	47	51282000	51281898	51937725
14	48	51939868	51938066	52576572
14	49	52576975	52576588	53274260
14	50	53274370	53274284	53929050
14	51	53929127	53929069	54664379
14	52	54664488	54664448	55359169
14	53	55359653	55359177	56034010
14	54	56034128	56034082	56666813
14	55	56667045	56666922	57327256
14	56	57327676	57327339	58063463
14	57	58063689	58063689	58746749
14	58	58747095	58746751	59512178
14	59	59512393	59512207	60220296
14	60	60221449	60220483	61023227
14	61	61023778	61023293	61789309
14	62	61789505	61789318	62463257
14	63	62463303	62463289	63057918
14	64	63058612	63057964	63760382
14	65	63762527	63760514	64468723
14	66	64468918	64468780	65208759
14	67	65209610	65208879	65893127
14	68	65895320	65893250	66601527
14	69	66603798	66601591	67353076
14	70	67353108	67353108	68122134
14	71	68122761	68122223	68914188
14	72	68914845	68914206	69634514
14	73	69636901	69634532	70341226
14	74	70342033	70341345	70989326
14	75	70991650	70989393	71685111
14	76	71685205	71685205	72473926
14	77	72474545	72474061	73076287
14	78	73076595	73076299	73761099
14	79	73761247	73761247	74475320
14	80	74475796	74475376	75171889
14	81	75172999	75171899	75935176
14	82	75935908	75935241	76660776
14	83	76660827	76660827	77307019
14	84	77307058	77307058	77984161
14	85	77984939	77984164	78651282
14	86	78652190	78651296	79355163
14	87	79359117	79355306	80059550
14	88	80059712	80059712	80803763
14	89	80803928	80803812	81506254
14	90	81506485	81506319	82190794
14	91	82191193	82190849	82886662
14	92	82887739	82886763	83548322
14	93	83548364	83548324	84232174
14	94	84232344	84232260	84907086
14	95	84907277	84907113	85608831
14	96	85608976	85608976	86257353
14	97	86257539	86257522	86916448
14	98	86916501	86916455	87617137
14	99	87617745	87617156	88253871
14	100	88254328	88254159	88883944
14	101	88887332	88883959	89590844
14	102	89591394	89590934	90260473
14	103	90260956	90260494	90949181
14	104	90949619	90949184	91641904
14	105	91642234	91642011	92353562
14	106	92353791	92353612	92991600
14	107	92992956	92991702	93635793
14	108	93635857	93635806	94358717
14	109	94358721	94358721	94968878
14	110	94968958	94968887	95530305
14	111	95531807	95530376	96113057
14	112	96114227	96113058	96678258
14	113	96678325	96678286	97366212
14	114	97367772	97366214	97996679
14	115	97997597	97996820	98584340
14	116	98584341	98584341	99133252
14	117	99133364	99133364	99753820
14	118	99754828	99753865	100421113
14	119	100421429	100421195	101127595
14	120	101128504	101127625	101752363
14	121	101752719	101752484	102467721
14	122	102467847	102467731	103164784
14	123	103165145	103164957	103806713
14	124	103807106	103806778	104491990
14	125	104493629	104492070	105077872
14	126	105077910	105077910	105688397
14	127	105688970	105688412	106373710
14	128	106374183	106373728	106967871
14	129	106968058	106967987	107289453
15	1	20000538	20000114	22805368
15	2	22805539	22805395	23852673
15	3	23852690	23852690	24403188
15	4	24403249	24403249	24828521
15	5	24828713	24828609	25419179
15	6	25419473	25419315	26039972
15	7	26040070	26040052	26607652
15	8	26607734	26607734	27266638
15	9	27266835	27266665	27899955
15	10	27899999	27899999	28931156
15	11	28938363	28931172	29662008
15	12	29662188	29662044	30337552
15	13	30338068	30337637	31535063
15	14	31535250	31535078	32228634
15	15	32228826	32228650	33259612
15	16	33259653	33259653	33820614
15	17	33821576	33820616	34406997
15	18	34407467	34407169	35130482
15	19	35130678	35130494	35878272
15	20	35880252	35878310	36637023
15	21	36641139	36637057	37364254
15	22	37366551	37364326	38060927
15	23	38061086	38060941	38773219
15	24	38775744	38773244	39386905
15	25	39387500	39386949	39992406
15	26	39992458	39992458	40692051
15	27	40692200	40692068	41432575
15	28	41432851	41432651	42174975
15	29	42175104	42175014	42841100
15	30	42841707	42841149	43729878
15	31	43729948	43729948	44710418
15	32	44716593	44710441	45475482
15	33	45475503	45475503	46225716
15	34	46225904	46225883	46836760
15	35	46836914	46836798	47569080
15	36	47569263	47569134	48260086
15	37	48260169	48260169	49046606
15	38	49047214	49046669	49874138
15	39	49875036	49874248	50610386
15	40	50611091	50610394	51342358
15	41	51342500	51342454	52081972
15	42	52082013	52082013	52762788
15	43	52763092	52762802	53397664
15	44	53398986	53397861	54014882
15	45	54015993	54014973	54579831
15	46	54579982	54579968	55146437
15	47	55146622	55146493	55759921
15	48	55759947	55759947	56432903
15	49	56433240	56433074	57132372
15	50	57132593	57132426	57789317
15	51	57789897	57789405	58328174
15	52	58328332	58328207	58876427
15	53	58877563	58876493	59549976
15	54	59550008	59549991	60139643
15	55	60139929	60139672	60726970
15	56	60726988	60726988	61382244
15	57	61382424	61382341	62047591
15	58	62047636	62047593	62706599
15	59	62706757	62706715	63300980
15	60	63301000	63301000	64005519
15	61	64006923	64005695	64768653
15	62	64769494	64768700	65522848
15	63	65523217	65522960	66291504
15	64	66292823	66291760	66963743
15	65	66963967	66963855	67657801
15	66	67658281	67657878	68425335
15	67	68431168	68425473	69102402
15	68	69104242	69102503	69857067
15	69	69857662	69857113	70530842
15	70	70530985	70530953	71296853
15	71	71300048	71296881	71990823
15	72	71991253	71990851	72824153
15	73	72826347	72824167	73653485
15	74	73653502	73653502	74459763
15	75	74460875	74459766	75299314
15	76	75299703	75299320	76194143
15	77	76194272	76194153	76996219
15	78	76996501	76996224	77810316
15	79	77810351	77810351	78473078
15	80	78473309	78473082	79160080
15	81	79160167	79160154	79791362
15	82	79792314	79791429	80413302
15	83	80413384	80413365	81032543
15	84	81032822	81032713	81712059
15	85	81716183	81712065	82469756
15	86	82471339	82469783	83896592
15	87	83896608	83896608	84712008
15	88	84712303	84712014	85603827
15	89	85604326	85603987	86319834
15	90	86320134	86319855	86846049
15	91	86846417	86846130	87402871
15	92	87402913	87402913	87959742
15	93	87960014	87959926	88531443
15	94	88531962	88531465	89155017
15	95	89155270	89155023	89736950
15	96	89737151	89736961	90362663
15	97	90363099	90362707	91026728
15	98	91026973	91026730	91637119
15	99	91637123	91637123	92222414
15	100	92222581	92222470	92790560
15	101	92790605	92790605	93357963
15	102	93358021	93358021	93929363
15	103	93929595	93929405	94523369
15	104	94523568	94523401	95127306
15	105	95127947	95127524	95774671
15	106	95774935	95774839	96453774
15	107	96454269	96453860	97126721
15	108	97127302	97126729	97794964
15	109	97795233	97795065	98417872
15	110	98418190	98418078	98949237
15	111	98949365	98949363	99558253
15	112	99558290	99558290	100220420
15	113	100220441	100220441	100723249
15	114	100723798	100723267	101241589
15	115	101242132	101241592	101803577
15	116	101803902	101803581	102379320
15	117	102379739	102379488	102521131
16	1	60291	60177	638453
16	2	638951	638472	1116703
16	3	1116912	1116708	1621967
16	4	1622008	1622008	2163298
16	5	2163562	2163392	2902624
16	6	2902832	2902654	3469473
16	7	3470161	3469601	4043916
16	8	4043980	4043979	4639466
16	9	4640051	4639670	5129647
16	10	5129892	5129704	5558617
16	11	5558688	5558635	5940494
16	12	5940559	5940540	6341645
16	13	6341697	6341649	6711813
16	14	6711902	6711819	6979471
16	15	6979688	6979479	7266373
16	16	7266446	7266377	7630611
16	17	7631137	7630622	8042232
16	18	8042365	8042239	8438786
16	19	8438908	8438882	8903228
16	20	8903589	8903399	9407262
16	21	9407302	9407302	9933849
16	22	9935066	9934048	10436509
16	23	10436543	10436522	10931623
16	24	10931651	10931632	11485692
16	25	11485775	11485719	12015011
16	26	12016919	12015230	12541447
16	27	12541539	12541539	12845664
16	28	12845849	12845800	13412001
16	29	13412180	13412125	13927943
16	30	13928389	13927979	14643069
16	31	14645516	14643231	15883845
16	32	15884186	15883883	16929040
16	33	16929681	16929048	17576744
16	34	17576804	17576804	18262147
16	35	18262410	18262223	19369510
16	36	19369547	19369547	20059897
16	37	20059989	20059905	20727364
16	38	20727367	20727367	21690219
16	39	21690559	21690225	22915197
16	40	22915245	22915245	23646295
16	41	23648353	23646303	24317554
16	42	24317856	24317575	24996777
16	43	24997388	24997047	25652498
16	44	25652592	25652560	26286951
16	45	26287220	26287082	26863349
16	46	26864279	26863435	27481250
16	47	27481359	27481359	28222423
16	48	28224357	28222563	29300663
16	49	29300794	29300670	30520598
16	50	30520856	30520671	31414993
16	51	31415004	31415004	32616191
16	52	32618572	32616214	34450226
16	53	34455263	34450235	35215289
16	54	35216714	35215301	47401550
16	55	47411203	47401607	48271568
16	56	48271681	48271598	49031327
16	57	49031565	49031395	49704508
16	58	49704548	49704526	50427917
16	59	50429331	50428034	51116110
16	60	51116627	51116150	51760786
16	61	51760863	51760812	52394655
16	62	52394681	52394681	53016266
16	63	53016832	53016267	53805626
16	64	53806145	53805644	54471983
16	65	54472061	54472061	55104533
16	66	55104856	55104660	55718891
16	67	55719465	55719017	56374944
16	68	56375099	56374946	57047222
16	69	57048118	57047273	57711426
16	70	57711563	57711561	58395920
16	71	58396520	58396055	59031652
16	72	59031716	59031716	59760853
16	73	59761001	59760882	60469250
16	74	60469347	60469300	61204784
16	75	61205049	61204890	61990959
16	76	61991121	61991121	62682883
16	77	62683111	62682980	63410548
16	78	63410753	63410753	64145153
16	79	64145173	64145173	64855598
16	80	64856138	64855709	65557660
16	81	65558287	65557744	66200288
16	82	66200708	66200307	67049646
16	83	67052047	67049682	68016364
16	84	68017231	68016509	68833550
16	85	68833888	68833682	69662831
16	86	69662903	69662849	70534586
16	87	70535962	70534792	71456865
16	88	71457237	71456874	72228029
16	89	72228506	72228181	73002398
16	90	73002421	73002413	73614065
16	91	73614391	73614149	74232631
16	92	74232638	74232638	74922175
16	93	74922483	74922182	75477309
16	94	75477714	75477360	76075696
16	95	76076114	76075740	76592348
16	96	76592633	76592481	77126828
16	97	77127700	77126842	77597778
16	98	77597871	77597825	78072389
16	99	78072426	78072420	78462681
16	100	78462851	78462851	78783869
16	101	78783889	78783889	79089032
16	102	79089196	79089150	79487396
16	103	79487993	79487423	79919398
16	104	79919698	79919452	80345752
16	105	80346024	80345754	80801854
16	106	80802048	80801910	81240709
16	107	81240727	81240727	81735348
16	108	81735532	81735359	82162812
16	109	82163324	82163076	82589157
16	110	82589663	82589183	82994519
16	111	82994602	82994602	83374242
16	112	83374251	83374251	83801529
16	113	83801717	83801535	84195567
16	114	84195728	84195728	84575363
16	115	84575432	84575426	85022734
16	116	85023055	85022783	85532986
16	117	85533240	85532997	86043886
16	118	86047012	86043906	86460047
16	119	86460212	86460063	86903495
16	120	86904001	86903507	87363290
16	121	87364378	87363304	87847259
16	122	87847308	87847261	88315948
16	123	88316127	88315959	88849762
16	124	88850105	88849826	89344033
16	125	89344201	89344077	89869105
16	126	89869761	89869106	90293104
17	1	828	78	686589
17	2	686643	686628	1202539
17	3	1203291	1202577	1790118
17	4	1790514	1790157	2484426
17	5	2484813	2484497	3126785
17	6	3126871	3126866	3730663
17	7	3730979	3730750	4349389
17	8	4349508	4349410	4950594
17	9	4950633	4950604	5608841
17	10	5608896	5608877	6194706
17	11	6195305	6194852	6816359
17	12	6816883	6816400	7513732
17	13	7514286	7513946	8196100
17	14	8197233	8196197	8892932
17	15	8893015	8892964	9513324
17	16	9513423	9513382	10094369
17	17	10095191	10094437	10749179
17	18	10749186	10749186	11369545
17	19	11369781	11369569	12055061
17	20	12055214	12055129	12694989
17	21	12695750	12695008	13273324
17	22	13273331	13273331	13839160
17	23	13839752	13839182	14453832
17	24	14454343	14454054	14993486
17	25	14994001	14993645	15684816
17	26	15684841	15684841	16434940
17	27	16435903	16435021	17247784
17	28	17248716	17247865	18013833
17	29	18013854	18013854	19192498
17	30	19194029	19192505	19958558
17	31	19958577	19958577	20862380
17	32	20862449	20862424	21773168
17	33	21775297	21773301	25459636
17	34	25459792	25459706	26173945
17	35	26174102	26173959	27044319
17	36	27044482	27044322	27921787
17	37	27921902	27921801	28846115
17	38	28846162	28846162	29654974
17	39	29655218	29654976	30381342
17	40	30382502	30381459	31166525
17	41	31168794	31166769	31838458
17	42	31838512	31838512	32470523
17	43	32471017	32470635	33100063
17	44	33103472	33100176	33848052
17	45	33848594	33848058	34844615
17	46	34844756	34844667	35563380
17	47	35563914	35563623	36490158
17	48	36490427	36490179	37255130
17	49	37255369	37255150	38050419
17	50	38051348	38050599	38848730
17	51	38851024	38848792	39419585
17	52	39419792	39419604	40074086
17	53	40074471	40074108	40934150
17	54	40936944	40934244	41713802
17	55	41714566	41713835	42520693
17	56	42521607	42520994	43309044
17	57	43309078	43309068	44116950
17	58	44117119	44116993	45334716
17	59	45335537	45334784	46198808
17	60	46198876	46198826	47056753
17	61	47057183	47056911	47872430
17	62	47872517	47872432	48559298
17	63	48559559	48559354	49306545
17	64	49307224	49306768	49997316
17	65	49998246	49997337	50739090
17	66	50739168	50739127	51397450
17	67	51398993	51397536	52091543
17	68	52092571	52091578	52784476
17	69	52784615	52784615	53499693
17	70	53500253	53499805	54173945
17	71	54174186	54173980	54891315
